"MajorCommandID","pEffectiveComp","pService","pProduct","pRnD","pAir","pVessel","pLand","pMnS","pWnA","pFnC","pEnC","wavOffers","avOffers","lwavOffers","lavOffers","pFixed","pCostPlus","pIncentFee","pIDV","TotalValue","TotalCount","avSize","lavSize","fit","lwr","upr"
"ORG-2762",0.0750403964930033,0.375608186325683,0.624391813674317,0,0,0,0,0,0.0435084881227111,0.367213200282202,0.387284418098929,1.51927457945548,2.3,0.832626197533508,1.07381342953698,1,0,0,0.705777471627722,25029299.12286,97,258034.011575876,0.940394676864553,0.539537709388532,0.241018325153253,0.838057093623811
"ORG-2773",0.575704827604871,0.869053270035294,0.129921515383761,0.00102521458094539,0,0,2.9678700139173e-05,0,0,0.730683020939972,0.202113481339458,2.21968378196884,4.1432664756447,1.0860844984397,1.44013925823229,0.980900033767058,0.000103293011357291,0,0.931677813619276,1329852019.93626,15939,83433.8427715828,0.158819432733721,0.662666746233342,0.371089188945655,0.954244303521028
"ORG-2774",0.740805493698961,0.756517975048644,0.243158461047645,0.000323563903710298,0.000421540673688534,0.000101396041935046,0.00245581351578208,1.84934720237205e-05,0.000499265619544981,0.635397176782402,0.187180880845861,5.0557652374066,7.23048668503214,1.54363342182865,1.84045836533889,0.891671270013907,0.0639605273695264,0.135767582488047,0.532172741535633,2170949072.46701,20306,106911.70454383,0.100344429803825,0.552636043934607,0.266041028787267,0.839231059081947
"ORG-2775",0.885031457774758,0.0463021801105062,0.95360031087154,9.75090179543623e-05,2.10049953116764e-07,0.000147124891263731,7.62497193297872e-05,0,0,0.0385073216639335,0.00147324303448533,23.6027843872136,18.7031346035648,2.94069277328864,2.25375334548371,0.997119767169574,6.84293651082735e-06,1.12338669529753e-05,0.958334633448936,164844989739.896,31384,5252516.87929824,0.209433719079529,0.830542710239033,0.529380433496908,1.13170498698116
"ORG-2776",0.40073235029613,0.734761088464837,0.259144046793724,0.00609486474143895,0,0,8.8266286318077e-05,0,0.00158063339654873,0.331893653121432,0.0383058883494179,2.462713055567,3.67195767195767,1.13370508826628,1.34688133494622,0.975858028532403,0.00445510703111382,0.00181256708510831,0.377395924885296,127141825.301229,689,184530.951090318,1.65762458660167,0.52272325241567,0.228620298780036,0.816826206051304
"ORG-2777",0.826533456566721,0.941533449141541,0.0580400880590404,0.000426462799418292,0.000252018741987529,-1.01511604110983e-05,0.00282440626958151,0,1.60985154494213e-05,0.818469929752,0.021486760876955,5.50204123095399,5.45528455284553,1.69569730504866,1.65239550662239,0.99953871042864,1.29542170716468e-05,0,0.85872603634492,1042535915.1249,53217,19590.279706201,0.0185342657982707,0.690747865663056,0.395103208368453,0.986392522957659
"ORG-2778",0.8135369349284,0.000121492253141524,0.999878507746858,0,0.00894848124968303,0.00734007905354309,0.0941439158401094,0.0116426105607153,0.0222429292269435,0.0565092896082897,0.698822883788248,2.96257855900034,10.3120805369128,1.24150244570834,2.11534101863004,1.00010363871531,-0.000103638715307887,0,0.510295307322125,962215706.892624,52083,18474.6598101612,0.00450890562129431,0.53638095905841,0.221201192081892,0.851560726034927
"ORG-2779",0.842339422639254,0.010772476457313,0.989227523542687,0,0.000653611694035131,0.0058798982620453,0.00909077125401832,0.000518675729967219,0.00454031715748441,0.370712182967077,0.134345479566592,3.32845997645036,13.2131147540984,1.29005291858924,2.22511301395701,0.9994722419366,0.000286774260934743,0,0.0528824011483043,829396409.285666,37397,22178.1535761068,0.00702200458899538,0.651759245386528,0.321720607942525,0.981797882830532
"ORG-2780",0.570450368299006,0.00395616523783658,0.996043834762163,0,0.249367000191331,0.000146102401336366,0.0159573500380132,6.38540455174549e-05,0.00207253980558935,0.255419590821021,0.270879887782963,2.81676660351309,9.6064139941691,1.20816180375606,2.04609162003188,0.998925419040557,0.000292094721641956,0,0.443854898145332,1374651339.84188,42899,32043.901718965,0.00798581842975833,0.554441334958861,0.259334290161078,0.849548379756644
"ORG-2781",0.845802834284336,0.0104477335285513,0.989552266471449,0,0.00653333843401846,0.197753257566926,0.0018155066513857,6.75131236130584e-06,8.19494186744127e-05,0.51621744080362,0.0337860287301102,6.45250922667115,12.539283469516,1.744509932007,2.28773111748665,0.894245171928827,3.02763593321065e-07,0.00053018474914591,0.842082274708342,22359025460.6046,566444,39472.6141694582,0.00178383693329763,0.79006708700074,0.492336898747945,1.08779727525354
"ORG-2783",0.560135768332896,0.00262200254928523,0.997233716795915,0.00014428065480022,0.0745938724109874,0.00450790808369353,0.503373069238603,0.00105346800285908,0.0783498715020725,0.0523492397809679,0.154517977562447,3.6075164739648,12.5564720812183,1.28138572632562,2.27621475617174,0.99994387566882,3.26316116060538e-05,0.00105625639124357,0.556380206953799,14108838569.8662,471598,29917.0873707399,0.00354605896895867,0.642468705785558,0.332428203029027,0.952509208542089
"ORG-2784",0.571115909082441,0.000355805814059657,0.999634126375246,1.00678106938678e-05,0.00994810203624923,0.0308200789786622,0.0644313291112645,0.00133735882669704,0.0151743635625492,0.069430793112579,0.463403175022079,3.77653525573522,14.5138075313808,1.34539218135246,2.25366836378999,0.999909140922317,3.78425439670112e-05,3.9174163514048e-05,0.185244920878878,9624647960.79523,454742,21165.0737358661,0.00209160996566465,0.579358378938464,0.264157049360448,0.894559708516479
